time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.0372774768954827,0.9258049713040767,16.3161712763861,0.1045879448000635,6.254084783760543,0.0,-0.5928910977018956,1.2146064998958415,4.844450345657695,-0.019443664472428356,-0.06783314599685172,0.0,406.61559919591815,406.548231988615,404.41132511113346,405.3319762450893
2.580000000000002,-1.0723836169524403,1.0003748720135497,16.605538818684845,0.10373768346057322,6.250736704512562,0.0,-0.5770298319552278,1.2709822213251263,4.801305733739203,-0.014366525983508458,-0.05964897302830253,0.0,413.68650596078066,414.40317652452904,414.70619806749437,415.15203533443133
2.640000000000002,-1.106301813492172,1.0789021374003371,16.89795962713172,0.10454893991990488,6.249121853525018,0.0,-0.5534038097476884,1.3465810197261172,4.945393008264283,-0.0013457682450794236,-0.04545022076564188,0.0,472.3437857771446,473.4358080839067,473.6638597570568,474.6643891314113
2.700000000000002,-1.1388853439398918,1.1616076009198895,17.19550042587596,0.10456966081109265,6.246546519432332,0.0,-0.5324779427367635,1.4102380949498479,4.972484284498242,-0.006235689075553881,-0.042218524257018004,0.0,438.50917062742843,438.77643526202553,439.09896485420126,438.69311735301517
2.760000000000002,-1.1701105950378559,1.2482989785151017,17.496150209592027,0.10887763247106275,6.244116495671982,0.0,-0.5081398697718766,1.4798209006241563,5.048744313569629,0.016298163387400446,-0.047135087768793535,0.0,456.0401868921484,455.6462154488271,452.5148562976997,454.32541373235205
2.820000000000002,-1.1997462528203466,1.339580187022026,17.804497794856072,0.10995745907399446,6.251656202038184,0.0,-0.48063635111628766,1.5628908292463892,5.228642218498831,0.018795758029980833,-0.08362817836670051,0.0,488.5675810415548,485.83652518355,485.7668344674127,485.9540056137342
2.880000000000002,-1.2280277850616295,1.4352998596688094,18.118469107659035,0.11275920579656251,6.249692685273132,0.0,-0.4619255258371256,1.6279720394710797,5.236957762820739,0.031819603714338604,-0.10401056605366181,0.0,436.9131089637233,435.203092672726,435.1399985606166,436.22915430738806
2.940000000000002,-1.2551760934908491,1.5348711635168302,18.432062357573653,0.11513277065366623,6.246323580372977,0.0,-0.44274737158183236,1.6912624365101538,5.216178192377837,0.023058587899544618,-0.12381302919929697,0.0,427.1344667722303,425.4305724769345,427.2854283870933,426.53803326181895
3.000000000000002,-1.281058351669925,1.6384090253091614,18.74555555496745,0.11735450230871525,6.238985004754607,0.0,-0.4193448437291929,1.7601698815302371,5.233437734935461,0.011757727352180194,-0.1285162324341146,0.0,439.08182053341386,438.6768729769421,439.483841772458,438.5459794477686
3.0600000000000023,-1.3052322269019276,1.7466182338672884,19.06435236635018,0.118640080610116,6.238305419849709,0.0,-0.3863757007277767,1.8468335360101125,5.39229878359245,0.0021284098850865327,-0.10064454112437367,0.0,481.46135409571826,483.55419503306615,483.18192047477487,482.45520474454867
